national_provider_identifier,gender,birth_year,medical_group,hospital,location,school,graduation_year,pharmacy_preference,popularity,channel,content,week_of,day,time_sent,response
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,4/8/18,4,Morning,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,4/8/18,3,Morning,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,2,4/15/18,3,Afternoon,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,4/15/18,4,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,4/15/18,6,Morning,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,4/22/18,2,Morning,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,4/22/18,3,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,2,4/22/18,5,Morning,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,4/29/18,1,Afternoon,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,4/29/18,4,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,2,4/29/18,3,Afternoon,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,0,5/6/18,1,Evening,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,0,5/6/18,3,Afternoon,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,1,0,5/27/18,5,Evening,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,0,5/6/18,4,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,0,5/13/18,4,Afternoon,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,0,5/13/18,3,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,0,5/13/18,5,Afternoon,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,0,5/20/18,5,Morning,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,3,5/20/18,3,Evening,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,3,5/20/18,5,Morning,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,3,5/27/18,2,Morning,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,3,5/27/18,2,Afternoon,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,3,5/27/18,4,Morning,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,1,1,6/3/18,2,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,1,6/3/18,2,Morning,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,1,6/3/18,3,Afternoon,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,1,6/3/18,5,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,6/10/18,2,Evening,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,6/10/18,3,Afternoon,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,2,6/10/18,4,Morning,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,6/17/18,4,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,2,6/17/18,2,Morning,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,6/17/18,2,Evening,0
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,6/24/18,3,Afternoon,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,0,2,6/24/18,5,Morning,1
10000029,0,1982,,George Washington ,200037,Georgetown University,2012,1,1,2,2,6/24/18,3,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,1,4/1/18,2,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,1,4/1/18,3,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,1,4/1/18,5,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,1,1,4/1/18,3,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,1,4/8/18,3,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,1,4/8/18,4,Afternoon,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,1,4/8/18,1,Morning,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,1,4/15/18,3,Evening,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,1,4/15/18,4,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,1,4/15/18,6,Morning,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,1,4/22/18,2,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,1,4/22/18,3,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,0,4/22/18,5,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,0,4/29/18,1,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,0,4/29/18,3,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,0,4/29/18,4,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,0,5/6/18,1,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,0,5/6/18,3,Afternoon,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,0,5/6/18,4,Evening,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,0,5/13/18,2,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,0,5/13/18,3,Evening,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,0,5/13/18,5,Evening,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,2,5/20/18,2,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,2,5/20/18,3,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,2,5/20/18,5,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,2,5/27/18,2,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,2,5/27/18,3,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,1,2,5/27/18,3,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,2,5/27/18,4,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,2,6/3/18,2,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,2,6/3/18,3,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,2,6/3/18,5,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,1,2,6/10/18,2,Evening,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,2,6/10/18,2,Morning,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,3,6/10/18,3,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,3,6/10/18,4,Morning,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,3,6/17/18,4,Evening,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,3,6/17/18,2,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,3,6/17/18,2,Morning,1
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,0,6/24/18,3,Afternoon,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,0,0,6/24/18,4,Morning,0
10000030,0,1965,Gastroantology Associates,Piedont Hospital,30309,Medical College of Georgia,2000,1,2,2,0,6/24/18,3,Afternoon,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,4/1/18,2,Morning,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,1,4/1/18,3,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,4/1/18,1,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,1,1,4/1/18,5,Morning,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,1,4/8/18,3,Evening,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,4/8/18,4,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,4/8/18,2,Morning,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,1,4/15/18,4,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,4/15/18,4,Afternoon,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,4/15/18,6,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,4/22/18,2,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,4/22/18,3,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,2,4/22/18,5,Morning,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,4/29/18,1,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,4/29/18,4,Evening,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,2,4/29/18,3,Afternoon,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,5/6/18,1,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,5/6/18,3,Afternoon,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,1,2,6/6/18,1,Evening,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,2,5/6/18,4,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,2,5/13/18,3,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,5/13/18,4,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,5/13/18,5,Afternoon,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,5/20/18,1,Afternoon,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,3,5/20/18,3,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,3,5/20/18,4,Afternoon,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,3,5/27/18,2,Morning,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,3,5/27/18,2,Afternoon,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,1,3,5/27/18,4,Morning,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,3,5/27/18,4,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,6/3/18,1,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,2,6/3/18,3,Afternoon,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,6/3/18,5,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,6/10/18,2,Evening,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,6/10/18,5,Morning,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,2,6/10/18,4,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,2,6/17/18,4,Evening,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,1,6/17/18,2,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,6/17/18,3,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,1,6/24/18,3,Afternoon,1
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,0,0,6/24/18,4,Morning,0
10000031,1,1974,Metro Gastroantology,Harborview medical Center,98104,University of Washington,2010,2,0,2,0,6/24/18,3,Afternoon,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,4/1/18,2,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,0,4/1/18,3,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,4/1/18,2,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,1,0,4/1/18,5,Afternoon,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,0,4/8/18,3,Evening,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,4/8/18,4,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,4/8/18,3,Morning,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,0,4/15/18,3,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,4/15/18,4,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,4/15/18,6,Afternoon,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,4/22/18,2,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,4/22/18,3,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,1,4/22/18,5,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,1,4/29/18,1,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,1,4/29/18,3,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,1,4/29/18,4,Afternoon,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,1,5/6/18,1,Evening,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,1,5/6/18,3,Afternoon,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,1,5/6/18,5,Evening,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,1,1,5/27/18,2,Morning,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,1,5/13/18,3,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,2,5/13/18,3,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,2,5/13/18,5,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,2,5/20/18,2,Afternoon,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,2,5/20/18,3,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,2,5/20/18,5,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,2,5/27/18,2,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,2,5/27/18,2,Afternoon,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,2,5/27/18,4,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,1,3,6/3/18,1,Afternoon,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,3,6/3/18,2,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,3,6/3/18,4,Afternoon,1
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,3,6/3/18,5,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,3,6/10/18,2,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,6/10/18,5,Afternoon,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,0,6/10/18,4,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,6/17/18,3,Evening,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,0,6/17/18,2,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,6/17/18,6,Afternoon,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,6/24/18,3,Afternoon,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,0,0,6/24/18,4,Morning,0
10000032,1,1979,Manhattan Gastroantology,NYU Langone,10016,University of Rochester,2010,1,2,2,0,6/24/18,2,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/1/18,1,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,1,4/1/18,3,Afternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/1/18,5,Afternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,1,4/8/18,3,Evening,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/8/18,4,Morning,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/8/18,3,Aftenoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,1,1,4/8/18,5,Aftenoon,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/15/18,1,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,1,4/15/18,3,Aftenoon,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/15/18,5,Morning,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/22/18,2,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/22/18,3,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,1,4/22/18,5,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/29/18,2,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,4/29/18,4,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,1,4/29/18,3,Afternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,1,5/6/18,3,Afternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,0,5/6/18,3,Evening,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,0,5/6/18,4,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,0,5/13/18,2,Morning,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,0,5/13/18,3,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,1,0,5/13/18,4,Afternoon,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,0,5/13/18,4,Morning,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,0,5/20/18,3,Afternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,0,5/20/18,4,Aternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,0,5/20/18,5,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,0,5/27/18,2,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,0,5/27/18,2,Afternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,0,5/27/18,3,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,3,6/3/18,2,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,3,6/3/18,3,Afternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,3,6/3/18,5,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,3,6/10/18,2,Morning,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,3,6/10/18,4,Afternoon,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,3,6/10/18,5,Morning,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,3,6/17/18,2,Afternoon,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,1,3,6/17/18,2,Afternoon,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,2,6/17/18,3,Evening,1
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,2,6/17/18,5,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,2,6/24/18,2,Morning,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,0,2,6/24/18,4,Evening,0
10000033,0,1967,ID Specialists,Lenox Hill Hospital,10075,Syracuse,2002,0,1,2,2,6/24/18,5,Morning,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,2,4/1/18,1,Morning,1
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,2,2,4/1/18,3,Afternoon,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,2,4/1/18,5,Evening,1
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,2,2,4/8/18,3,Evening,1
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,2,4/8/18,4,Morning,1
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,2,4/8/18,3,Aftenoon,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,1,2,4/8/18,5,Aftenoon,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,2,4/15/18,2,Evening,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,2,2,4/15/18,3,Aftenoon,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,2,4/15/18,5,Morning,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,1,4/22/18,2,Morning,1
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,1,4/22/18,3,Evening,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,2,1,4/22/18,4,Morning,1
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,1,4/29/18,2,Morning,1
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,1,4/29/18,4,Evening,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,2,1,4/29/18,3,Afternoon,1
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,1,5/6/18,2,Morning,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,1,5/6/18,4,Evening,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,2,1,5/6/18,4,Morning,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,2,1,5/13/18,2,Morning,0
10000034,1,1970,ID Care,Fountain Valley Hospital,92708,Stanford,2000,0,2,0,3,5/13/18,3,Evening,0
